job_id;job_title_short;job_location_city;job_via;job_schedule_type;job_work_from_home;job_posted_month;job_no_degree_mention
125906;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
1389273;Data Engineer;Cape Town;BeBee;Full-time;FALSE;March;FALSE
1315857;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
380971;Data Engineer;Cape Town;BeBee;Full-time;FALSE;July;FALSE
967742;Data Engineer;Cape Town;BeBee;Full-time;FALSE;September;FALSE
541825;Data Engineer;Cape Town;BeBee;Full-time;FALSE;August;FALSE
358943;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
456075;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
313969;Data Engineer;Cape Town;BeBee;Full-time;FALSE;July;FALSE
398384;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
397327;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
564462;Data Engineer;Cape Town;BeBee;Full-time;FALSE;September;FALSE
828381;Data Engineer;Cape Town;BeBee;Full-time;FALSE;April;FALSE
1079879;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
1516911;Data Engineer;Cape Town;BeBee;Full-time;FALSE;June;FALSE
122342;Data Engineer;Cape Town;BeBee;Full-time;FALSE;March;FALSE
267302;Data Engineer;Cape Town;BeBee;Full-time;FALSE;May;FALSE
374302;Data Engineer;Cape Town;BeBee;Full-time;FALSE;May;FALSE
486874;Data Engineer;Cape Town;BeBee;Full-time;FALSE;May;FALSE
1250178;Data Engineer;Cape Town;BeBee;Full-time;FALSE;March;FALSE
45383;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
432277;Data Engineer;Cape Town;BeBee;Full-time;FALSE;February;FALSE
545732;Data Engineer;Cape Town;BeBee;Full-time;FALSE;June;FALSE
1487413;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
1327868;Data Engineer;Cape Town;BeBee;Full-time;FALSE;May;FALSE
1657680;Data Engineer;Cape Town;BeBee;Full-time;FALSE;May;FALSE
20451;Data Engineer;Cape Town;BeBee;Full-time;FALSE;June;FALSE
172448;Data Engineer;Cape Town;BeBee;Full-time;FALSE;June;FALSE
335482;Data Engineer;Cape Town;BeBee;Full-time;FALSE;February;FALSE
729866;Data Engineer;Cape Town;BeBee;Full-time;FALSE;February;FALSE
46617;Data Engineer;Cape Town;BeBee;Full-time;FALSE;January;FALSE
76456;Data Engineer;Cape Town;BeBee;Full-time;FALSE;April;FALSE
753644;Data Engineer;Cape Town;BeBee;Full-time;FALSE;September;FALSE
1187769;Data Engineer;Cape Town;BeBee;Full-time;FALSE;February;FALSE
1230189;Data Engineer;Cape Town;BeBee;Full-time;FALSE;February;FALSE
834103;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;March;FALSE
41496;Data Analyst;Sandton;BeBee;Full-time;FALSE;August;FALSE
195545;Software Engineer;Sandton;BeBee;Full-time;FALSE;August;FALSE
261373;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
337507;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;September;FALSE
536537;Data Engineer;Sandton;BeBee;Full-time;FALSE;August;FALSE
564169;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
592485;Senior Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
604052;Software Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
1276454;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1499327;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1513584;Machine Learning Engineer;Sandton;BeBee;Full-time;FALSE;February;FALSE
1778042;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
5103;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
306683;Software Engineer;Sandton;BeBee;Full-time;FALSE;February;FALSE
613169;Data Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
790998;Software Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
1200645;Software Engineer;Sandton;BeBee;Full-time;FALSE;August;TRUE
1208351;Data Engineer;Sandton;BeBee;Full-time;FALSE;April;FALSE
1761150;Data Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
73510;Software Engineer;Sandton;BeBee;Full-time;FALSE;July;TRUE
156784;Senior Data Engineer;Sandton;BeBee;Full-time;FALSE;May;TRUE
453565;Data Engineer;Sandton;BeBee;Full-time;FALSE;April;TRUE
808636;Senior Data Engineer;Sandton;BeBee;Full-time;FALSE;May;TRUE
47957;Software Engineer;Sandton;BeBee;Full-time;FALSE;June;TRUE
439948;Software Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
540818;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
553658;Data Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
647105;Data Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
1587773;Data Analyst;Sandton;BeBee;Full-time;FALSE;January;TRUE
53503;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
161809;Data Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
333370;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
364201;Data Analyst;Sandton;BeBee;Full-time;FALSE;August;FALSE
382841;Data Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
420372;Data Scientist;Sandton;BeBee;Full-time;FALSE;June;FALSE
434610;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
442983;Data Engineer;Sandton;BeBee;Full-time;FALSE;March;TRUE
450924;Senior Data Engineer;Sandton;BeBee;Full-time;FALSE;June;FALSE
454484;Data Engineer;Sandton;BeBee;Full-time;FALSE;August;TRUE
498418;Data Engineer;Sandton;BeBee;Full-time;FALSE;September;FALSE
507612;Data Engineer;Sandton;BeBee;Full-time;FALSE;May;FALSE
554568;Data Scientist;Sandton;BeBee;Full-time;FALSE;February;FALSE
871073;Senior Data Scientist;Sandton;BeBee;Full-time;FALSE;May;FALSE
914266;Senior Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
964550;Data Analyst;Sandton;BeBee;Full-time;FALSE;January;FALSE
968231;Data Analyst;Sandton;BeBee;Full-time;FALSE;August;FALSE
978398;Data Engineer;Sandton;BeBee;Full-time;FALSE;June;FALSE
998822;Software Engineer;Sandton;BeBee;Full-time;FALSE;February;FALSE
1013440;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1088074;Software Engineer;Sandton;BeBee;Full-time;FALSE;August;TRUE
1112364;Senior Data Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
1203076;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;TRUE
1209413;Data Engineer;Sandton;BeBee;Full-time;FALSE;June;FALSE
1290976;Data Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
1298112;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
1309615;Business Analyst;Sandton;BeBee;Full-time;FALSE;January;FALSE
1462041;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
1522137;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
1614918;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1682628;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;TRUE
1714097;Software Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
1724200;Data Engineer;Sandton;BeBee;Full-time;FALSE;June;FALSE
1797253;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
1813012;Data Analyst;Sandton;BeBee;Full-time;FALSE;January;FALSE
1824298;Software Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
220988;Data Engineer;Sandton;BeBee;Full-time;FALSE;July;FALSE
231102;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;July;FALSE
297693;Software Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
560420;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
884284;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;July;FALSE
902339;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;February;FALSE
1259089;Business Analyst;Sandton;BeBee;Full-time;FALSE;January;TRUE
1597182;Software Engineer;Sandton;BeBee;Full-time;FALSE;July;FALSE
1742866;Business Analyst;Sandton;BeBee;Full-time;FALSE;July;FALSE
610674;Data Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
868289;Software Engineer;Sandton;BeBee;Full-time;FALSE;April;FALSE
74409;Software Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
80125;Data Analyst;Sandton;BeBee;Full-time;FALSE;September;FALSE
425873;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;March;TRUE
808888;Data Scientist;Sandton;BeBee;Full-time;FALSE;September;FALSE
846595;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
1231247;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
1297686;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
1658845;Software Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
1816370;Senior Data Engineer;Sandton;BeBee;Full-time;FALSE;September;TRUE
209464;Senior Data Engineer;Sandton;BeBee;Full-time;FALSE;March;FALSE
256710;Data Analyst;Sandton;BeBee;Full-time;FALSE;January;FALSE
1738990;Software Engineer;Sandton;BeBee;Full-time;FALSE;September;FALSE
339659;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
899942;Data Engineer;Sandton;BeBee;Full-time;FALSE;February;FALSE
575224;Data Analyst;Sandton;BeBee;Full-time;FALSE;August;FALSE
601584;Senior Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
48124;Software Engineer;Sandton;BeBee;Full-time;FALSE;February;FALSE
52301;Software Engineer;Sandton;BeBee;Full-time;FALSE;March;FALSE
410687;Data Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
584675;Data Engineer;Sandton;BeBee;Full-time;FALSE;February;FALSE
730778;Data Engineer;Sandton;BeBee;Full-time;FALSE;July;FALSE
1096591;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;July;FALSE
1226380;Software Engineer;Sandton;BeBee;Full-time;FALSE;July;TRUE
1325202;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
180321;Data Engineer;Sandton;BeBee;Full-time;FALSE;May;FALSE
997065;Data Analyst;Sandton;BeBee;Full-time;FALSE;March;TRUE
850016;Data Scientist;Sandton;BeBee;Full-time;FALSE;June;FALSE
1772987;Data Analyst;Sandton;BeBee;Full-time;FALSE;August;FALSE
371315;Data Engineer;Sandton;BeBee;Full-time;FALSE;August;FALSE
598591;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1060599;Data Scientist;Sandton;BeBee;Full-time;FALSE;September;FALSE
1078153;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1365947;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1376898;Senior Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1444158;Senior Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1451012;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1534776;Data Scientist;Sandton;BeBee;Full-time;FALSE;July;FALSE
391103;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
493738;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;July;FALSE
840670;Software Engineer;Sandton;BeBee;Full-time;FALSE;March;FALSE
841198;Data Analyst;Sandton;BeBee;Full-time;FALSE;February;TRUE
1241504;Data Engineer;Sandton;BeBee;Full-time;FALSE;August;TRUE
641978;Data Analyst;Sandton;BeBee;Full-time;FALSE;January;TRUE
234993;Business Analyst;Sandton;BeBee;Full-time;FALSE;January;FALSE
813216;Data Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
1672862;Software Engineer;Sandton;BeBee;Full-time;FALSE;August;FALSE
311376;Machine Learning Engineer;Sandton;BeBee;Full-time;FALSE;July;FALSE
553049;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
951564;Data Analyst;Sandton;BeBee;Full-time;FALSE;July;TRUE
1616974;Business Analyst;Sandton;BeBee;Full-time;FALSE;January;FALSE
1728646;Data Engineer;Sandton;BeBee;Full-time;FALSE;May;TRUE
526908;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
563584;Data Analyst;Sandton;BeBee;Full-time;FALSE;July;TRUE
838844;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
1015036;Machine Learning Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
241895;Data Scientist;Sandton;BeBee;Full-time;FALSE;September;FALSE
1467918;Software Engineer;Sandton;BeBee;Full-time;FALSE;August;TRUE
443292;Data Scientist;Sandton;BeBee;Full-time;FALSE;August;FALSE
1221974;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
234474;Data Engineer;Sandton;BeBee;Full-time;FALSE;May;FALSE
24154;Data Scientist;Sandton;BeBee;Full-time;FALSE;September;FALSE
146073;Software Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
398002;Software Engineer;Sandton;BeBee;Full-time;FALSE;March;FALSE
1086952;Data Scientist;Sandton;BeBee;Full-time;FALSE;May;FALSE
691420;Data Engineer;Sandton;BeBee;Full-time;FALSE;March;TRUE
860621;Data Engineer;Sandton;BeBee;Full-time;FALSE;January;FALSE
1004193;Software Engineer;Sandton;BeBee;Full-time;FALSE;August;TRUE
205751;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;July;TRUE
1453519;Software Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
40064;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;August;TRUE
1018234;Data Engineer;Sandton;BeBee;Full-time;FALSE;September;FALSE
1607387;Software Engineer;Sandton;BeBee;Full-time;FALSE;February;FALSE
7542;Data Scientist;Sandton;BeBee;Full-time;FALSE;February;FALSE
89959;Cloud Engineer;Sandton;BeBee;Full-time;FALSE;July;TRUE
346471;Senior Data Engineer;Sandton;BeBee;Full-time;FALSE;February;FALSE
365639;Data Engineer;Sandton;BeBee;Full-time;FALSE;July;TRUE
809823;Software Engineer;Sandton;BeBee;Full-time;FALSE;February;TRUE
1666819;Software Engineer;Sandton;BeBee;Full-time;FALSE;January;TRUE
16484;Data Scientist;Sandton;BeBee;Full-time;FALSE;April;FALSE
1275652;Data Scientist;Sandton;BeBee;Full-time;FALSE;January;FALSE
1775920;Senior Data Analyst;Sandton;BeBee;Full-time;FALSE;January;FALSE
1388095;Data Analyst;Sandton;BeBee;Full-time;FALSE;February;TRUE
908137;Senior Data Scientist;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1597689;Business Analyst;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1652900;Data Scientist;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1719069;Data Analyst;Pretoria;BeBee;Full-time;FALSE;August;FALSE
19371;Cloud Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
135998;Data Scientist;Pretoria;BeBee;Full-time;FALSE;April;FALSE
347534;Data Analyst;Pretoria;BeBee;Full-time;FALSE;January;FALSE
53756;Senior Data Analyst;Pretoria;BeBee;Full-time;FALSE;August;FALSE
234548;Data Scientist;Pretoria;BeBee;Full-time;FALSE;January;TRUE
780398;Data Scientist;Pretoria;BeBee;Full-time;FALSE;March;FALSE
869055;Senior Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
1244394;Machine Learning Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
35220;Senior Data Analyst;Pretoria;BeBee;Full-time;FALSE;February;FALSE
94628;Data Analyst;Pretoria;BeBee;Full-time;FALSE;August;FALSE
206116;Data Scientist;Pretoria;BeBee;Full-time;FALSE;April;FALSE
308955;Business Analyst;Pretoria;BeBee;Full-time;FALSE;August;TRUE
499495;Data Analyst;Pretoria;BeBee;Full-time;FALSE;August;FALSE
523144;Data Analyst;Pretoria;BeBee;Full-time;FALSE;January;FALSE
850555;Data Scientist;Pretoria;BeBee;Full-time;FALSE;January;FALSE
1023842;Data Scientist;Pretoria;BeBee;Full-time;FALSE;July;FALSE
1180355;Software Engineer;Pretoria;BeBee;Full-time;FALSE;July;FALSE
1205386;Data Scientist;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1303745;Data Scientist;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1327452;Data Analyst;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1618558;Software Engineer;Pretoria;BeBee;Full-time;FALSE;August;FALSE
72705;Data Scientist;Pretoria;BeBee;Full-time;FALSE;February;FALSE
419718;Senior Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;FALSE
587988;Senior Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
799867;Senior Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
975146;Data Scientist;Pretoria;BeBee;Full-time;FALSE;February;FALSE
1011009;Software Engineer;Pretoria;BeBee;Full-time;FALSE;April;FALSE
908844;Cloud Engineer;Pretoria;BeBee;Full-time;FALSE;July;TRUE
1715472;Data Analyst;Pretoria;BeBee;Full-time;FALSE;July;FALSE
247990;Data Analyst;Pretoria;BeBee;Full-time;FALSE;January;TRUE
303821;Data Analyst;Pretoria;BeBee;Full-time;FALSE;January;FALSE
646690;Data Analyst;Pretoria;BeBee;Full-time;FALSE;January;TRUE
171201;Senior Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
270524;Data Analyst;Pretoria;BeBee;Full-time;FALSE;February;FALSE
621058;Data Scientist;Pretoria;BeBee;Full-time;FALSE;February;FALSE
746215;Data Scientist;Pretoria;BeBee;Full-time;FALSE;April;FALSE
972217;Software Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
1244536;Cloud Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
1333524;Data Analyst;Pretoria;BeBee;Full-time;FALSE;January;FALSE
1522971;Senior Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;FALSE
696689;Data Scientist;Pretoria;BeBee;Full-time;FALSE;March;FALSE
972599;Data Scientist;Pretoria;BeBee;Full-time;FALSE;April;FALSE
170850;Data Scientist;Pretoria;BeBee;Full-time;FALSE;March;FALSE
949047;Data Scientist;Pretoria;BeBee;Full-time;FALSE;March;FALSE
464677;Data Analyst;Pretoria;BeBee;Full-time;FALSE;April;FALSE
673971;Software Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
519765;Data Scientist;Pretoria;BeBee;Full-time;FALSE;July;FALSE
556017;Senior Data Scientist;Pretoria;BeBee;Full-time;FALSE;June;FALSE
255521;Data Scientist;Pretoria;BeBee;Full-time;FALSE;February;FALSE
332331;Data Scientist;Pretoria;BeBee;Full-time;FALSE;March;FALSE
420654;Data Scientist;Pretoria;BeBee;Full-time;FALSE;January;FALSE
431360;Data Scientist;Pretoria;BeBee;Full-time;FALSE;January;FALSE
491723;Senior Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;TRUE
866369;Data Scientist;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1524637;Senior Data Engineer;Pretoria;BeBee;Full-time;FALSE;May;FALSE
1588599;Software Engineer;Pretoria;BeBee;Full-time;FALSE;July;FALSE
1772222;Data Scientist;Pretoria;BeBee;Full-time;FALSE;August;FALSE
972176;Software Engineer;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1331587;Cloud Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
357612;Software Engineer;Pretoria;BeBee;Full-time;FALSE;January;TRUE
473923;Senior Data Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
1374078;Cloud Engineer;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1503173;Software Engineer;Pretoria;BeBee;Full-time;FALSE;September;TRUE
1655996;Data Analyst;Pretoria;BeBee;Full-time;FALSE;January;FALSE
46300;Software Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
1619725;Data Analyst;Pretoria;BeBee;Full-time;FALSE;August;FALSE
35571;Senior Data Scientist;Pretoria;BeBee;Full-time;FALSE;September;FALSE
1815354;Data Analyst;Pretoria;BeBee;Full-time;FALSE;August;FALSE
25061;Data Analyst;Pretoria;BeBee;Full-time;FALSE;February;FALSE
228145;Data Scientist;Pretoria;BeBee;Full-time;FALSE;February;FALSE
470155;Software Engineer;Pretoria;BeBee;Full-time;FALSE;January;TRUE
121527;Data Engineer;Pretoria;BeBee;Full-time;FALSE;August;TRUE
627729;Data Engineer;Pretoria;BeBee;Full-time;FALSE;February;FALSE
1308849;Data Engineer;Pretoria;BeBee;Full-time;FALSE;September;FALSE
1526790;Data Engineer;Pretoria;BeBee;Full-time;FALSE;September;TRUE
493067;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
1005596;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
1661101;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;TRUE
1791647;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;TRUE
26060;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;FALSE
1144289;Data Engineer;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1631702;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
59916;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;TRUE
71653;Data Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
485268;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
688629;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
635836;Data Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
116121;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
160081;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;FALSE
194984;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
290589;Data Engineer;Pretoria;BeBee;Full-time;FALSE;February;FALSE
997703;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
1256223;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
1759652;Data Engineer;Pretoria;BeBee;Full-time;FALSE;February;TRUE
14191;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
473960;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
740154;Data Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
63518;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;TRUE
758225;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;FALSE
383982;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
403393;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;FALSE
595119;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;FALSE
1037100;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
1079218;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
1322796;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;TRUE
1185045;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
738089;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
511312;Data Engineer;Pretoria;BeBee;Full-time;FALSE;August;FALSE
1745404;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
1933;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
1330638;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;TRUE
191463;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;TRUE
24807;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;TRUE
146962;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
892114;Data Engineer;Pretoria;BeBee;Full-time;FALSE;February;FALSE
1270247;Data Engineer;Pretoria;BeBee;Full-time;FALSE;February;TRUE
1289034;Data Engineer;Pretoria;BeBee;Full-time;FALSE;July;TRUE
1399923;Data Engineer;Pretoria;BeBee;Full-time;FALSE;March;TRUE
1561224;Data Engineer;Pretoria;BeBee;Full-time;FALSE;September;FALSE
1017100;Data Engineer;Pretoria;BeBee;Full-time;FALSE;September;TRUE
399403;Data Engineer;Pretoria;BeBee;Full-time;FALSE;July;FALSE
148241;Data Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
715169;Data Engineer;Pretoria;BeBee;Full-time;FALSE;August;TRUE
14698;Data Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
835601;Data Engineer;Pretoria;BeBee;Full-time;FALSE;July;TRUE
1512817;Data Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
79937;Data Engineer;Pretoria;BeBee;Full-time;FALSE;January;FALSE
368332;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
521269;Data Engineer;Pretoria;BeBee;Full-time;FALSE;July;FALSE
911915;Data Engineer;Pretoria;BeBee;Full-time;FALSE;August;TRUE
22936;Data Engineer;Pretoria;BeBee;Full-time;FALSE;April;TRUE
967232;Data Engineer;Pretoria;BeBee;Full-time;FALSE;June;FALSE
89328;Data Engineer;Pretoria;BeBee;Full-time;FALSE;May;FALSE
217980;Data Engineer;Pretoria;BeBee;Full-time;FALSE;May;TRUE
1265778;Data Engineer;Pretoria;BeBee;Full-time;FALSE;May;FALSE
1245441;Cloud Engineer;Stellenbosch;BeBee;Full-time;FALSE;February;TRUE
224814;Senior Data Scientist;Durban;BeBee;Full-time;FALSE;August;FALSE
425895;Senior Data Scientist;Midrand;BeBee;Full-time;FALSE;August;FALSE
824744;Senior Data Analyst;Pietermaritzburg;BeBee;Full-time;FALSE;August;TRUE
1489091;Senior Data Analyst;Randburg;BeBee;Full-time;FALSE;August;FALSE
1516086;Software Engineer;Bloemfontein;BeBee;Full-time;FALSE;February;TRUE
1728548;Data Analyst;Midrand;BeBee;Full-time;FALSE;August;TRUE
1784662;Senior Data Analyst;Bloemfontein;BeBee;Full-time;FALSE;March;FALSE
389187;Cloud Engineer;Westville;BeBee;Full-time;FALSE;May;FALSE
560153;Cloud Engineer;Stellenbosch;BeBee;Full-time;FALSE;February;FALSE
1205120;Data Analyst;Bloemfontein;BeBee;Full-time;FALSE;April;TRUE
1348842;Senior Data Engineer;Centurion;BeBee;Full-time;FALSE;July;TRUE
775346;Senior Data Engineer;Centurion;BeBee;Full-time;FALSE;June;FALSE
804211;Business Analyst;Bloemfontein;BeBee;Full-time;FALSE;March;FALSE
34164;Data Analyst;Durban;BeBee;Full-time;FALSE;September;FALSE
80658;Senior Data Scientist;Pietermaritzburg;BeBee;Full-time;FALSE;August;FALSE
173481;Senior Data Engineer;Centurion;BeBee;Full-time;FALSE;January;FALSE
180553;Data Analyst;Durban;BeBee;Full-time;FALSE;August;TRUE
265152;Data Analyst;Centurion;BeBee;Full-time;FALSE;August;FALSE
318111;Data Analyst;Midrand;BeBee;Full-time;FALSE;August;FALSE
335007;Senior Data Engineer;Randburg;BeBee;Full-time;FALSE;May;FALSE
375567;Data Analyst;Midrand;BeBee;Full-time;FALSE;August;FALSE
400501;Data Analyst;Durban;BeBee;Full-time;FALSE;August;TRUE
702296;Data Analyst;Durban;BeBee;Full-time;FALSE;August;FALSE
703567;Data Analyst;Midrand;BeBee;Full-time;FALSE;August;FALSE
805716;Data Analyst;Durban;BeBee;Full-time;FALSE;August;TRUE
884055;Data Analyst;Stellenbosch;BeBee;Full-time;FALSE;August;FALSE
967112;Senior Data Analyst;Midrand;BeBee;Full-time;FALSE;August;FALSE
1393184;Senior Data Analyst;Stellenbosch;BeBee;Full-time;FALSE;June;FALSE
